title,make_id,model_id,variant_id,body_id,year,center_id,color,vin,lot,doors,seats,fuel_type,fuel_details,transmission,transmission_details,euro_status,cc,keys,engine_runs,mileage,mileage_warranted,former_keepers,vat_status,bidding_history,last_bid,bidding_status,cap_new,cap_retail,cap_clean,cap_average,cap_below,glass_new,glass_retail,glass_trade,autotrader_retail_value,autotrader_trade_value,buy_now_price,start_date,start_time,end_date,mot_expiry_date,mot_due,inspection_date,dor,v5,reg,service_history,no_of_services,number_of_services_details,last_service,last_service_mileage,dvsa_mileage,inspection_report,other_report,service_notes,vendor,grade,tyres_condition,general_condition,brakes,hubs,features,equipment,additional_information,imported,declarations,damaged_images,damage_details,images
TOYOTA AURIS 1.3 DUAL VVTI TR Hatchback,TOYOTA,AURIS,TR,Hatchback,2009,Bedford,BLUE,SB1KT56EX0F005983,U052BD,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.3,2,False,98728,Yes,4.0,VAT Margin,"['£225', '£200']",225,On Sale,,,1150,760,350,,,,,,,2026-01-03,09:30:00,,2026-07-07T00:00:00Z,,,,Present,GV09 KFU,,,,2025-06-30T00:00:00Z,98385,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=GV09 KFU-GB,,,,5,,,,,,"Climate Control, Alloy Wheels, Temporary Spare Wheel","[{'cO2': '136 g/km', 'nox': '0.020 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039370, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039377, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039386, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039394, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039402, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039414, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039435, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039448, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039460, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665039472"
TOYOTA AURIS 1.6 V-MATIC ICON Hatchback,TOYOTA,AURIS,ICON,Hatchback,2014,Measham,SILVER,SB1ME3JEX0E021105,U299MM,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.6,2,False,129706,Yes,1.0,VAT Margin,"['£1,650', '£1,600', '£1,550', '£1,500', '£1,450', '£1,400', '£1,350', '£1,300', '£1,250', '£1,200', '£1,100']",1650,On Sale,,,2550,2100,1650,,,,,,,2026-01-03,09:30:00,,2026-01-10T00:00:00Z,,,,Present,FL63 XBW,,,,2025-01-09T00:00:00Z,128269,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=FL63 XBW-GB,,,,5,,,,,,"NAV Media NOT Present, Climate Control, Alloy Wheels","[{'cO2': '138 g/km', 'nox': '0.007 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280233, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280234, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280235, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280236, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280239, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280241, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280242, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280246, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280249, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665280252"
TOYOTA YARIS 1.3 VVT-I TR Hatchback,TOYOTA,YARIS,TR,Hatchback,2013,Paddock Wood,GREY,VNKKJ3D370A164276,U393PW,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.3,2,False,85995,Yes,3.0,VAT Margin,"['£3,000', '£2,950', '£2,900', '£2,800', '£2,700', '£2,600']",3000,On Sale,,,2875,2400,1900,,,,,,,2026-01-03,09:30:00,,2026-11-22T00:00:00Z,,,,Present,CE63 YNA,,,,2025-11-08T00:00:00Z,85571,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=CE63 YNA-GB,,,,3,,,,,,"Air Conditioning, Alloy Wheels","[{'cO2': '123 g/km', 'nox': '0.026 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303007, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303013, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303022, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303027, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303033, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303046, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303070, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303085, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303105, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303116"
TOYOTA AYGO 1.0 VVT-I BLUE Hatchback,TOYOTA,AYGO,BLUE,Hatchback,2009,Walsall,BLUE,JTDKG18C30N368622,U560WL,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.0,2,False,81747,Yes,5.0,VAT Margin,"['£900', '£875', '£850', '£800']",900,On Sale,,,1075,680,290,,,,,,,2026-01-03,09:30:00,,2026-08-08T00:00:00Z,,,,Present,YC09 SBO,,,,2023-05-12T00:00:00Z,76082,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=YC09 SBO-GB,,,,4,,,,,,Air Conditioning,"[{'cO2': '106 g/km', 'nox': '0.020 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551201, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551205, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551213, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551220, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551227, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551240, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551255, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551266, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551280, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665551294"
TOYOTA AYGO 1.0 VVT-I FIRE Hatchback,TOYOTA,AYGO,FIRE,Hatchback,2012,Edinburgh,ORANGE,JTDJG18C60N661345,U141ED,3,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.0,2,False,105985,Yes,3.0,VAT Margin,"['£850', '£825', '£800']",850,On Sale,,,1125,720,320,,,,,,,2026-01-03,09:30:00,,2026-01-11T00:00:00Z,,,,Present,SP62 YOA,,,,2024-05-31T00:00:00Z,94008,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=SP62 YOA-GB,,,,4,,,,,,"Alloy Wheels, Privacy Glass","[{'cO2': '99 g/km', 'nox': '0.005 g/km'}, ['Spare Key(s) - fob buttons worn/inop', 'Door(s) - Inoperative - TAILGATE', 'Tree Sap/FallOut Exterior']]",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302577, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302589, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302602, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302617, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302628, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302643, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302656, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302670, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302684, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665302693"
TOYOTA YARIS 1.3 VVT-I T SPIRIT (6) Hatchback,TOYOTA,YARIS,T,Hatchback,2011,Bedford,BLUE,VNKKH96370A223693,U007BD,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.3,2,False,86938,Yes,2.0,VAT Margin,,,,,,1350,950,550,,,,,,,2026-01-03,09:30:00,,2026-08-26T00:00:00Z,,,,Present,LP11 NSK,,,,2025-08-27T00:00:00Z,85089,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=LP11 NSK-GB,,,,3,,,,,,"Navigation System, Parking Sensor(s), Climate Control, Alloy Wheels, Temporary Spare Wheel","[{'cO2': '120 g/km', 'nox': '0.028 g/km'}, ['Key Condition - Remote Inoperative']]",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418228, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418240, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418250, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418259, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418269, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418292, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418316, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418342, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418365, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665418390"
TOYOTA AVENSIS 2.2 D-4D T SPIRIT Hatchback,TOYOTA,AVENSIS,D-4D,Hatchback,2007,Preston,SILVER,SB1DA56L70E078506,U499PR,5,,Diesel,Diesel,Manual Transmission,Manual Transmission,,2.2,2,False,115952,Yes,4.0,VAT Margin,"['£250', '£225', '£200', '£175', '£150', '£125', '£100']",250,On Sale,,,730,330,160,,,,,,,2026-01-03,09:30:00,,0001-01-01T00:00:00Z,,,,Present,LM07 RVK,,,,2008-09-03T00:00:00Z,30629,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=LM07 RVK-GB,,,,4,,,,,,"Navigation System, Climate Control, Leather Trim, 17"" Alloy Wheels","[{'cO2': '156 g/km', 'nox': '0.240 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432121, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432130, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432141, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432150, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432156, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432172, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432186, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432201, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432213, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665432228"
TOYOTA COROLLA 1.4 VVTI T3 Hatchback,TOYOTA,COROLLA,T3,Hatchback,2005,Bedford,BLACK,SB1KM20E80F010104,U017BD,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.4,2,False,134648,Yes,3.0,VAT Margin,"['£575', '£550', '£525', '£500', '£475', '£450', '£425', '£400', '£300']",575,On Sale,,,680,280,150,,,,,,,2026-01-03,09:30:00,,2026-01-13T00:00:00Z,,,,Present,LT55 RTO,,,,2025-01-14T00:00:00Z,126309,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=LT55 RTO-GB,,,,5,,,,,,"Air Conditioning, Alloy Wheels, Steel Spare Wheel","[{'cO2': '159 g/km', 'nox': '0.010 g/km'}, ['Key Condition - Remote Missing']]",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166516, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166524, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166535, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166542, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166553, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166568, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166585, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166617, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166638, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665166664"
TOYOTA AYGO 1.0 VVT-I Hatchback,TOYOTA,AYGO,VVT-I,Hatchback,2012,Walsall,RED,JTDKG12C10N625771,U536WL,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.0,2,False,126429,Yes,3.0,VAT Margin,"['£475', '£450', '£425', '£400']",475,On Sale,,,800,400,150,,,,,,,2026-01-03,09:30:00,,2026-07-16T00:00:00Z,,,,Present,SL12 FWM,,,,2022-07-18T00:00:00Z,90401,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=SL12 FWM-GB,,,,5,,,,,,na,"[{'cO2': '99 g/km', 'nox': '0.005 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303424, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303435, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303446, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303457, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303468, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303487, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303504, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303524, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303548, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665303561"
TOYOTA URBAN CRUISER 1.4 D-4D 90 4WD Hatchback,TOYOTA,URBAN CRUISER,D-4D,Hatchback,2011,Preston,GREY,JTKLC164601007154,U492PR,5,,Diesel,Diesel,Manual Transmission,Manual Transmission,,1.4,2,False,163463,Yes,5.0,VAT Margin,"['£700', '£675', '£650', '£625', '£600']",700,On Sale,,,820,420,160,,,,,,,2026-01-03,09:30:00,,2026-04-08T00:00:00Z,,,,Present,NG11 KVT,,,,2016-07-20T00:00:00Z,65006,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=NG11 KVT-GB,,,,4,,,,,,"Climate Control, Alloy Wheels, Privacy Glass","[{'cO2': '130 g/km', 'nox': '0.152 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141367, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141378, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141388, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141398, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141407, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141424, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141442, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141455, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141469, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665141486"
TOYOTA YARIS 1.3 VVT-I TR Hatchback,TOYOTA,YARIS,TR,Hatchback,2007,Preston,SILVER,VNKKL96310A220898,U485PR,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.3,1,False,92169,Yes,5.0,VAT Margin,"['£375', '£350', '£325', '£300']",375,On Sale,,,870,480,210,,,,,,,2026-01-03,09:30:00,,2026-01-24T00:00:00Z,,,,Present,SV57 ZRO,,,,2021-07-13T00:00:00Z,57318,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=SV57 ZRO-GB,,,,3,,,,,,Alloy Wheels,"[{'cO2': '141 g/km', 'nox': '0.010 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576495, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576499, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576502, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576505, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576509, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576514, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576521, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576528, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576533, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665576538"
TOYOTA AVENSIS 2.0 VVT-I T4 Hatchback,TOYOTA,AVENSIS,T4,Hatchback,2006,Bedford,SILVER,SB1DJ56L70E073001,U043BD,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,2.0,2,False,111718,Yes,4.0,VAT Margin,"['£475', '£450', '£425', '£400']",475,On Sale,,,690,290,150,,,,,,,2026-01-03,09:30:00,,2026-03-01T00:00:00Z,,,,Present,DY06 CYF,,,,2021-02-16T00:00:00Z,91604,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=DY06 CYF-GB,,,,4,,,,,,"Climate Control, Temporary Spare Wheel, 17"" Alloy Wheels","[{'cO2': '191 g/km', 'nox': '0.020 g/km'}, ['Key Condition - Damaged casing']]",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073793, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073804, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073812, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073824, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073832, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073848, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073871, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073889, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073908, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665073928"
TOYOTA YARIS 1.0 VVT-I T2 Hatchback,TOYOTA,YARIS,T2,Hatchback,2009,Measham,WHITE,VNKKG98310A196068,U329MM,5,,Petrol,Petrol,Manual Transmission,Manual Transmission,,1.0,2,False,69111,Yes,4.0,VAT Margin,"['£1,500', '£1,400']",1500,On Sale,,,1100,710,310,,,,,,,2026-01-03,09:30:00,,2026-05-10T00:00:00Z,,,,Present,KN09 VKB,,,,2025-05-09T00:00:00Z,68327,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=KN09 VKB-GB,,,,3,,,,,,Temporary Spare Wheel,"[{'cO2': '118 g/km', 'nox': '0.020 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581471, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581474, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581477, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581480, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581482, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581483, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581487, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581491, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581494, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665581498"
TOYOTA URBAN CRUISER 1.4 D-4D 90 4WD Hatchback,TOYOTA,URBAN CRUISER,D-4D,Hatchback,2010,Nottingham,GREY,JTKLC164301003224,U356NT,5,,Diesel,Diesel,Manual Transmission,Manual Transmission,,1.4,2,False,44990,Yes,4.0,VAT Margin,"['£1,375', '£1,350', '£1,300', '£1,200']",1375,On Sale,,,1500,1100,710,,,,,,,2026-01-03,09:30:00,,2026-08-11T00:00:00Z,,,,Present,MX10 RHK,,,,2011-09-13T00:00:00Z,12774,,https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=MX10 RHK-GB,,,,4,,,,,,"Climate Control, Alloy Wheels, Privacy Glass","[{'cO2': '130 g/km', 'nox': '0.190 g/km'}, 'na']",,,,,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636133, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636145, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636155, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636160, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636169, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636185, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636203, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636218, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636234, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=665636248"
